pathway	P34104_257	P34104_301	P34104_302	P34104_303	P34104_304	P34104_305	P34104_306	P34104_307	P34104_308	P34104_309	P34104_310	P34104_311	P34104_312	P34104_313	P34104_314	P34104_315	P34104_316	P34104_317	P34104_318	P34104_319	P34104_320	P34104_321	P34104_322	P34104_323	P34104_325	P34104_326	P34104_327	P34104_328	P34104_329	P34104_330	P34104_331	P34104_333	P34104_334	P34104_335	P34104_336	P34104_338	P34104_339	P34104_340	P34104_341	P34104_342	P34104_343	P34104_344	P34104_345	P34104_347	P34104_348	P34104_349	P34104_350	P34104_351	P34104_353	P34104_354	P34104_355	P34104_356	P34104_357	P34104_358	P34104_359	P34104_360	P34104_361	P34104_362	P34104_363	P34104_365	P34104_366	P34104_367	P34104_370	P34104_371	P34104_372	P34104_373	P34104_374
ARGININE-SYN4-PWY	146037.3593809055	87093.76516953905	68858.273468833	263766.46354170365	298514.19218056713	160635.0959939406	127775.01900611131	132512.8199544326	110286.21924734443	170703.81197132138	120951.24281900168	112400.55756401796	194244.9145448064	231642.27044690467	181422.8778898023	61989.974878990484	81686.61847476974	126566.3652603514	132212.34188001163	49209.417795770794	101539.24889300464	92328.61790498543	105800.63559449305	101924.27233010573	143754.40641898048	210652.483310843	175363.9115842439	87921.39798063763	143631.39895117408	160524.41154168991	6309.523648528614	8190.437335852146	106249.07866002653	147563.0067509022	68218.98599573706	110656.25805675927	108415.80864579968	174053.34128004764	198375.71427938878	102112.99379790519	50696.47038668844	102804.45469237659	105720.00836175372	43274.15116913904	74829.07616981749	26698.05052668213	76780.41707464024	69546.5835520038	93331.84301297185	142666.64782014384	127400.27953602937	233890.45729395462	112690.96770578707	82495.11607414897	58809.05764201523	97008.17971253063	73529.28322673272	56469.58251784612	153854.25872584683	103999.15195281633	118839.64978836947	74831.19949329736	105665.27318379625	79663.14853759864	135435.84297207798	99155.88945670583	115046.68621716036
ARGSYN-PWY	381460.4521199719	155923.34418657067	93419.9859070639	321367.7695268765	340301.60284258344	244265.23903119593	251950.32521589135	250433.74863434548	220920.16159008938	133694.49037791646	61452.239549773665	162633.251029017	292332.91773378185	247302.45080557224	381134.66397199593	125761.75344208143	68085.81975895951	125137.86138063244	146657.9495810327	48451.575245414686	98422.86965551187	191846.8272089396	128877.29513438046	235198.530894315	199473.59400886993	291336.1987387918	261311.55716957737	226888.81562983507	279338.90851618483	167569.43315707252	5649.062727239638	10205.211698237405	185515.37911151053	295124.8721000296	126781.82658739528	88834.11022254534	223451.92033966194	338188.95220116957	268722.88471724954	216748.69835319495	159793.7436784839	100053.00450619185	142398.9406126566	20846.732975566872	54899.65482510118	12925.531914324867	119749.22455850651	55676.31918902809	169521.17989643896	230451.91134459825	143349.06455791445	385037.7853881864	114664.09864541143	56397.14698192617	82094.11192950928	87969.36234271672	125244.14188660163	45536.8927578872	181280.72932829527	135362.46416630442	126327.85389846175	65314.00942032484	107037.52534826274	72680.26055292993	135876.49160013624	168158.73026116684	128349.52737124743
ARGSYNBSUB-PWY	412034.03847935505	146751.09810227522	102009.58905645534	340403.4507303785	372443.1496673149	257885.6530749986	284639.2887142633	236618.86268256474	238973.03428081688	134263.26907656182	64067.11024994031	176110.61863253172	333378.0035036547	240218.29111144037	428698.44926094305	128197.49996149706	64072.82046774297	114611.11254826815	147474.54254206407	48177.20893184818	102579.55795327187	198152.88799981837	138546.8427515195	261716.48382217655	213684.43954627845	336432.836917918	303138.9978717542	244155.68799798895	310036.20187967154	168248.44033810426	5617.38170161062	10472.338829856077	202415.7109136751	333679.0597782939	137027.60631923054	83659.86482648435	248011.78853998802	375553.49660415563	303746.76166165894	242656.4939971005	141789.13263350658	93818.19050157258	134647.49007435798	11740.866586168648	57035.59832463047	10873.232818977913	129660.26883539507	50886.38877738172	185163.70033246925	247737.89695479078	155401.49884844664	435485.2931614116	112916.40265204744	49579.82560270876	77826.08525372391	83323.96722237914	123831.06611036876	41393.204878698816	201654.67203918067	126962.06285449523	129390.89746497806	61010.61059663484	104253.42430414201	69214.19426234042	144442.6767702066	181733.7427359292	141838.72495057943
ARO-PWY	477965.50034113217	131157.87999634157	261290.51592225762	375597.9601626229	368644.16135579476	359276.9639189409	334643.26805358066	370790.81858678645	304737.38049755496	314243.83979640005	207280.79243904652	245327.2661837798	409862.6192866274	248038.27912427593	503517.39233618503	145417.10091272477	297982.2857119654	258758.20275400573	363676.3877496958	131756.17085135152	162134.55190768716	296921.2966765008	179911.00935700798	318688.0148922833	320880.9959639651	354110.0563439612	369469.1664028636	272316.4476968875	284355.5465908505	382067.5674290818	6192.441315181923	12034.645256959062	285268.9971332378	326119.33036981	179799.35464640756	133323.7869556098	302087.69065349526	396965.5471735816	359759.5676881552	262417.2662345413	216762.19325972509	203360.02513922018	223009.96905442415	51030.84783450708	202828.64820843574	45730.0206994052	143143.02309893927	165455.80418963218	224926.07854618705	246222.21342079708	201317.870607827	441826.18090983824	238028.7906145225	128591.8128281356	136923.904226383	173645.53746091246	229029.30030904888	298022.19071227737	242434.46715379317	202683.90103042775	149772.981348507	184769.23335597492	137587.8660156645	195672.0469593426	217329.88292034986	201294.83213008844	226517.67370556964
ASPASN-PWY	145458.65668955052	90228.33650296136	71440.19974640889	99897.07440602711	36194.21604381059	34259.4702811609	82136.33828020368	38042.001885964404	92487.6092347572	84334.94830498508	10077.881618131398	91382.8669258312	149654.28519709074	24023.909463876545	129224.23261827846	58911.89181238022	56249.13424977271	97972.0166315317	143320.9087232953	57954.81450560413	102991.23077209509	83356.4922997328	119146.0161607581	86147.50420130034	126126.343859434	18777.001232705865	31919.413357175927	53447.10893982455	55275.02353672729	184189.46257954117	810.6750662572756	2669.2292113142867	102367.91198558058	97195.91690791014	44816.49947487144	94880.80729239731	93244.00856652895	128667.25351559518	129357.57624639322	18048.64899864829	52701.954199843945	87208.64905270396	26365.090140805794	4884.871645919523	26292.043573089933	2729.5951137673837	37900.99856881247	18473.568693246438	42511.74295727619	11267.634052075655	121946.66555773655	2006.524764351597	118306.40720357012	37277.13110938509	37760.54390592124	80704.93700445676	47411.72848154358	38465.26915384141	156317.47142966048	108403.88778615338	3119.3067051414755	52722.5557100584	39464.93107709865	63101.952322731064	102902.24462320353	86258.25301721704	166295.59713900962
AST-PWY	168927.31601506445	243.87805390383303	27892.71913454699	1862.5975618605241	3742.3656978256304	41.762424571990564	10501.533102911782	729.8955592584101	13478.886660246435	1463.919721362766	240.5773797810648	13159.718710394334	4015.347290561954	37.741590041621926	1227.5738941939787	109.66953192537191	72.2070135345456	19.73332071185157	0.0	226.85756055978567	1386.9046872536967	10896.529608550763	2888.9276683954295	2270.899480555418	2037.3448750174723	803.2458765099583	241.0270514153716	655.1470728276437	11585.572392088943	352.3643183271812	480.47777777777776	389.01529436631006	23656.233330192776	63323.39853081646	2555.670690332814	32.08736298353026	2818.8234577130197	72524.89563218245	2818.760833969742	981.1305520433265	167.79485756626656	12.675321193345672	735.7101165523993	226.70770752209654	213.6425603224787	164.72846955567744	2878.5491884069243	675.1447579934432	11746.890168320073	59425.80577698424	2856.703613475124	47842.92358749024	71.29613598803809	196.5114908959832	21211.74885532159	37.15453671048414	8078.191758617432	0.0	1202.9969262499537	14.616824620401507	327.8111319619126	29.63093746440369	0.6333333333333333	5.769230769230769	13079.46769398305	21443.585724634573	3432.484967806613
BRANCHED-CHAIN-AA-SYN-PWY	380165.1286144587	114570.72591362435	92867.93105432932	350565.8100684976	352175.4405419156	200682.60575565058	238304.67484812692	187073.6689851221	204045.31844902766	138517.624392849	82977.41753913353	189949.18913950637	269241.74741801363	234278.93113269098	382375.8248431357	166727.97173885244	73083.8647976294	120756.38905732684	157461.0075004068	34293.872557911134	94743.47560628531	148534.69383240194	139651.61904383096	240649.03445798304	214934.36611997397	325661.33916046954	267309.37090442516	270564.8283507584	290714.9738913123	159941.53816043813	7957.4598383314005	12612.94525823715	180400.8549166812	307040.59336537006	150975.3041435454	109960.81961138202	232938.39141808148	346503.17538665334	319179.748992197	251616.25356292955	123544.87781296943	110189.58611630258	158932.5635230636	55751.70780719638	75832.82657864732	28448.591669563906	136461.945830772	70869.97751309635	208957.4389138924	226424.00132401966	157506.6563146866	426917.8125700627	116556.48534184624	84817.41678603768	87134.06233295778	100210.91177984935	146005.2116939099	53667.434919889296	195596.9531771388	142045.73081310096	150250.7701451331	80434.27196754869	138285.92580839482	81662.06421200145	155532.5522476381	180874.08112206592	142727.7455198503
CALVIN-PWY	430848.8907046472	277700.7874964579	320460.7996012988	484113.42673748184	397761.3384795153	377598.01481631503	399799.7787690358	475604.5210418777	411036.59065806033	501626.26903712045	319288.82193235913	316248.9511894035	536851.0906861719	431547.8692681703	596403.6219034096	259402.4651304637	537868.1425664122	454585.4829754921	667966.1652453553	176679.56130275034	260665.91960459674	374226.75158698356	267260.1021028803	404456.33451859053	438044.43567580165	433146.19800548063	421048.34904230735	421972.60933675384	381154.6544959555	685591.00724671	7140.835219966185	13992.012443117379	339331.267719034	377565.1254886832	221978.52242336381	220025.77307116415	365727.15555255575	385090.31512736256	437795.5913407443	325253.85862044065	331515.5411616319	378604.2977227882	293136.14653704653	165236.11718830356	367298.3282677671	74221.52514397314	191711.5450140564	270737.3622388541	268492.06685265905	203256.9207913045	309335.54347962496	461278.39165820146	424120.9007146702	211107.873514075	181483.5336295862	300749.19910425955	316753.44644057204	550753.585385727	372565.8163761569	334241.6239024501	143705.10232519268	323407.7589346151	247911.21500262528	348384.0023809864	326094.94235462137	228190.67949056692	320931.56906735274
CARNMET-PWY	7217.636708287014	2520.037409497443	9952.356356086062	4083.603847229718	4426.237850744443	804.3761250606249	1733.575892928613	6949.116499351505	12250.420625167313	8509.430211904975	0.0	6076.9052743648335	11660.870331011969	7425.8474186262165	10053.42812149647	1298.6188419019752	232.70540994625793	123.3141370170777	836.3468250597989	2894.2847776830304	7563.586559965883	16590.570650899466	20762.456227008686	4762.558371093156	5845.788664036437	7388.818053051354	5316.82838849174	8967.268964800516	19708.195629610884	985.137995387914	821.6035864524544	234.9185827806271	8403.107629820961	10291.462939560464	5487.144984054032	499.70430481930515	8822.823005590659	44556.931793988086	2400.721042105958	6579.603674971129	1013.2708599193707	372.1599601948879	3279.6408637908607	61.527061007761525	1742.930608304037	0.0	6367.000921193565	982.8423475654927	7077.224376917248	4243.0869072274645	4689.482302192571	56668.26369125436	25.42054634826747	98.99765849432391	18503.75349266631	33.88045776420445	3852.6330314945158	0.0	3292.7586857691404	18.96993071242405	314.96105739396836	0.0	1.1298809937475471	8.193126108954921	2172.9125874006345	17479.352254783767	37262.10928483215
CATECHOL-ORTHO-CLEAVAGE-PWY	173074.46492528435	486.91334757209785	21149.626662154336	9196.47359797906	18990.382920876815	6678.436968048362	88900.36053800325	3125.156266628076	6755.520498624136	5941.940590961665	633.2547666741345	31345.999300896747	20826.723141312523	447.10285333021164	72514.01022796672	3217.355356092178	1217.2403569500084	109.90656078030787	3682.63074124343	1164.8271461521879	2801.240510039614	5688.286525348392	26310.707396276175	44620.241682728556	27608.460889766	83863.65066742936	24600.32211288696	26093.985128359156	39882.67533919345	1839.8112486391178	5439.004459992088	4613.489429285337	50363.522416610096	141273.16128588608	17911.30845976309	558.9048331140546	56224.14079111171	100467.2825460439	57611.38029395699	49474.9606856338	1087.9989641030888	240.0980207347475	1122.9458750947585	2866.3551542745463	8631.558081321396	286.96859658660946	13531.246523883234	2558.8475438073187	35135.47197755853	64328.05851773794	11459.775163488419	81245.82423917025	190.40655600897347	371.6188094720471	4513.81819854052	49.93266852016636	20036.99468750523	70.25323058737683	13717.167494650379	70.1070144911298	1217.743069952843	5806.183866954915	4383.699547714117	388.3533269559571	18974.65613508062	22003.728450648247	1134.976784790209
CHLOROPHYLL-SYN	4625.335317881908	108.53365945471896	287.39002979879484	0.0	236.1113649111503	155.07733956047096	1127.8099942299896	636.5446902709594	32.447810151552275	936.4178865421123	44.45195632529472	3586.743870470872	1413.8380557990015	5977.4441295905735	8404.13020051639	108.01774512099222	174.32291346866896	8.553068232164971	103.73132989190876	152.3658093302834	99.54795865099291	515.1719822337363	416.9426637777428	7472.280759835017	3135.8491035290253	37671.23330595174	38568.17138011694	11551.895240534135	30963.101284833	1151.6816673614494	0.0	0.0	1489.4872043163696	3091.845368713392	7222.824426300361	107.29302411243034	123.92168044415956	0.0	1464.3337448926661	17777.38903078193	458.521822982881	9.250796760217675	1848.8260236669453	228.6392487635691	908.7518664202098	144.33693508676325	236.02207573149778	759.0685585322667	11855.544479798134	376.80934643292886	259.244849189589	9913.000292448582	78.0428985898911	36.30178932258507	972.1785124289472	0.0	1850.6968673084307	0.0	382.0659235356164	63.202425960381944	1299.970562122638	231.05762037881328	19.190267996733287	0.0	176.1881314761103	80.89550510904785	8.805758335623445
CITRULBIO-PWY	128819.93965958213	8948.999546708988	42783.70053288729	182047.6272219544	250948.33854442716	144756.32725904812	115761.17987983342	37466.05337694022	149455.15205384555	83232.61716727311	60426.00270911779	95694.76201552153	225094.4338486939	50446.23659783178	290939.1644911482	20475.984564736147	19710.02287506684	2023.80348559459	21745.618576490215	17027.222199921547	30626.184393846244	45146.97769574607	89888.71175322661	124352.80064563917	107246.38132944024	217990.34156940563	192306.80218771897	82345.56774481943	140649.19218463893	22865.315640906163	6210.957532931043	7939.363671775614	104932.64703331779	157011.38463157087	72701.27594686813	7253.933145332574	112471.28571484862	192726.0741912326	161627.0122302708	107723.12962335617	11496.888102042072	1609.7069832165837	43670.78663420837	14992.657669224136	19646.127120576533	2953.1870320899093	44020.507060909236	37598.50717445684	97223.74094348667	140742.4816523402	96881.47303345632	245288.6992356804	5304.237471078125	4418.3910573924395	39207.45304899001	1000.97637349985	69364.16989913693	457.5455889197099	146172.73305719034	676.5258758910486	17624.33444297821	9222.057802403244	1197.3016703486119	12284.266346012995	117049.96229303342	107827.44199471721	56348.23174002761
COA-PWY	317186.5747806885	318021.1652532906	265086.6578418942	394286.24502674304	377727.3238134401	387326.9207241994	334551.42958622833	408272.07582572475	301974.01093411393	315698.006986186	210947.49544360914	198665.2922395128	441226.8930704981	229109.9392028282	481897.69144615176	216919.1236843417	287853.1130265147	299243.98500267294	410635.12449497206	161762.7159679961	176171.52420912776	322541.092466231	177969.62948577365	299703.40917211864	295450.7595913789	336866.9738881998	354306.3989790859	289817.6044711964	271765.74501692475	385677.2008631345	4846.93	11242.889192176957	217393.05131457426	305953.41857760155	166103.59385946643	137407.3649079207	307488.9117491141	319520.6618974578	341251.0345470086	228194.2388035692	299730.3668579465	226484.55664119511	189859.58512329595	117148.02010937696	206709.04962865205	48577.84744226236	135308.454748585	160057.19391781642	187850.34864189185	192035.11725298304	189200.16484490357	336561.85152745806	239437.05812354683	130761.02161484906	120038.323843701	176266.9607071622	167417.31299084667	285198.33164942777	231777.8256360557	188196.5520326463	155671.14707176032	179400.73816645498	151833.91063437564	191768.1059550187	206083.49581607812	193874.0315295747	226595.58815677653
COA-PWY-1	317964.8439574935	313207.9697527221	242958.94004408992	400271.5187379212	388988.7684580095	376901.0097150038	313013.0316583178	363980.5001936815	283154.0874297596	302510.82535108266	198396.4366570699	194061.68018892483	421171.1612100588	237978.76222390402	463924.85728315805	158111.11182737927	284269.0572526704	259102.7029670611	359403.7746931556	150263.6860218328	170515.99049698559	294258.67168962245	175594.91845932728	288816.9550308422	283966.1097809388	328384.9218028259	348488.73240500345	285720.4860009292	280307.0620226373	378167.57764727087	5357.448085707157	11324.414359774357	215336.21451972844	308109.9944737783	164317.5251201109	133478.88705619157	293418.49582085083	326174.5031615802	337577.44818606373	227271.7359058968	236241.5043689953	203697.0454775238	180335.9033180061	117564.3212333151	209087.3543492831	48538.998073410556	127513.19774860906	156543.04694761653	185643.1070556837	192043.26388098506	187292.92239351044	337417.14983489044	236472.5674904368	129720.52486805366	112583.46179160873	173786.29924418984	167203.52998368998	284232.12907036755	229692.35841625836	185170.7818320213	152205.8148691097	178294.9503861773	149337.4826690401	190218.87492605695	205230.98741219603	187422.05596378795	221327.49393762831
COBALSYN-PWY	266114.08190613816	106766.88529458069	71265.83713673678	289610.4141360123	203443.20357776424	84991.00029084395	88449.34782931683	95985.23994849891	120643.25667073969	241329.69629719513	142084.21649420753	124030.4426238755	138134.3430848024	188073.2533331167	137048.74809425775	136356.81833055703	293126.91198987735	224841.7812454556	356383.4014360449	33579.16540894027	121155.97642305729	73608.6411300179	141886.75734210035	89895.42386930411	140039.043122144	80386.14750786091	96061.83168983755	99614.83310291567	167329.2000019241	373976.7176555448	5988.170949459067	5648.160907672087	128422.83986174615	155112.87732168313	83466.93762547596	117031.22432024272	72783.90328775611	220941.3579235291	130266.85338713405	91490.12474540221	92359.33978374844	198429.41557090814	124293.08881834724	48148.97603538565	188768.7110189733	41653.50514853328	70475.44654016086	138548.13689186933	108676.24442119793	162189.59551263115	161745.84338367655	165801.36973114984	241205.383738434	128852.52445590972	70901.3383122226	175132.64442947498	148876.92908161905	306000.4208727108	187068.63901045712	177899.91777386548	134829.01874223913	184397.13159229787	124751.36120265524	198776.52694272052	183419.24683083154	80697.10090083689	103512.20982429732
CODH-PWY	56809.88535258251	4689.020538580895	38468.09020029521	113208.90289997643	30.392214222145856	3203.069736004952	1151.5814196119222	45987.02670664975	75872.5729269445	177562.04769243544	106438.67431038285	59750.16843635539	8665.259556442068	137525.8132219425	70176.83162718064	175778.35788327627	267136.4200293837	247897.08358450694	414449.8276470167	6143.096947256379	37132.61894162062	19726.437507952818	66711.62706533373	47476.35322483249	76682.80745096861	2065.2466646963653	5905.581440342425	36413.033686324125	1667.8164021564871	289487.80830301874	0.0	0.0	94751.99456050481	4627.595534858347	17141.748666616815	25982.957490422523	83.58127144039706	11310.680991345447	34033.743336695195	2957.418307807994	128727.4215247113	184920.53919434693	97016.22968489944	7089.675889559812	152911.72995929612	24810.717788448528	26475.998941852038	116650.53579377118	9545.282123933444	111.05241687681384	78234.24936061687	548.8098655781049	168021.02792559724	69737.38782245335	37878.460770097714	107304.61169926141	112858.89759092063	291052.49498954555	89785.86804687724	101811.44778568982	25067.66095008491	140228.2395634135	22189.032131322518	151429.58589359888	91704.10487467804	896.6258907739823	39514.53314455941
COLANSYN-PWY	83020.54396313596	13949.186080788288	55327.67010425179	6152.257466002576	12297.17557806222	2348.7029579840832	30043.801009508876	25660.09239561006	42406.77601513127	18066.578016218533	6383.486080683463	64732.8674214782	32271.205499548836	65410.367440213915	142911.93735629672	10367.860387357448	4612.500773301625	365.32446878151	3097.768494877277	6439.321453165353	6899.766193877023	56284.91290520193	15822.50400212967	60800.74695280538	62189.44102782157	86340.1830078644	95507.92489798248	170779.64991975712	318784.0402633697	17890.413184015975	7703.282624800945	10758.440585879425	24025.967378613423	55447.30947950651	86771.72864366631	2095.8445468451105	44930.55540961799	13574.441047674582	87510.9533343895	213672.1638496156	6159.370208536731	553.3209687336825	26302.44423507311	14980.951939071027	68357.22889533022	652.9835112357569	55282.79667729617	21932.600139598067	125131.09507619803	983.8034648244857	2669.372886100514	53963.30582026834	1287.2826446795027	1638.980124440866	51447.98467791893	841.2713074069483	14645.870077783175	484.61089380652396	3871.3652176144174	1063.9365887542513	13616.007202259545	2639.2161740844585	22.957578720193354	31.99643023602584	39304.57719284289	72444.07628459521	30501.761943009158
COMPLETE-ARO-PWY	480590.61891715694	134873.5222969943	262979.27483050944	410539.7550778722	401717.17933354416	370363.61092998326	344737.1111901645	364047.2541717144	314793.9035057728	329544.5423878247	215204.25723195708	254807.92425916778	429753.0114812571	259594.13945235478	534069.4448564058	159812.19654368417	315800.1585340445	276817.4444596894	392482.22483627853	130191.14744286612	166639.9492586302	296348.69389273005	192070.54411598193	336908.35700712784	331706.4766298037	380778.2293959807	393313.9129997187	293554.60181473737	305631.4789086039	405243.4315552584	6671.119630341777	12760.745801875382	293590.3007100278	333245.81234878674	189640.2149926986	141137.08583537576	318697.0647502938	420133.9082483218	382236.2698381586	281018.0967849459	227140.0629902135	218268.81792795705	235072.26876716662	54178.789118334986	214836.08355929528	48591.90872027352	152818.9664650584	175740.37513805574	234923.53505796441	258055.88349073858	214755.81533703898	466880.6245187307	253032.64324775725	136716.27591453912	140915.75916547482	184522.64794987833	238103.32280846077	316374.87249580136	259987.35899433342	214004.44279343195	158887.42998766166	196462.4370747855	146131.1892270934	207931.55403318082	230095.87705240768	213248.1702097131	234751.83607524793
CRNFORCAT-PWY	5947.183126041874	306.95454828902734	829.81994628312	17127.37108666532	1696.3490599263046	2226.5335556536697	66122.65292193505	3623.057074359144	773.9654633988563	3994.0151755354077	8.984900876853676	17546.62426158716	10885.676950722464	545.1700649211663	74478.53737653296	10228.628121539754	2539.5095228266937	128.79327770168808	8517.866847137888	1592.0693857865106	130.32689897494691	4089.614969499806	173.01589493155342	68259.59680912395	47075.63159153205	99195.8548184764	42748.41656795112	8665.948837101445	16589.528203784557	59.43937996207259	0.0	0.0	19453.5338359902	33739.3672231449	10829.812289017722	1631.1526302014595	72042.20328090152	13746.495662823607	85081.53998754286	66927.88145970194	86.49693248217126	457.75675244838123	508.34598520256503	0.0	420.4986881835802	335.680623717337	6677.677078564613	302.04252265728235	21029.876594000318	918.2885358969637	9861.734862794767	38305.638434485365	95.76456506047536	296.77596332175017	800.8863994755295	93.33197090101496	1665.3168847374898	128.4076987752972	11473.207506963396	11.874586478208034	645.0694463756245	74.78358040644194	0.0	42.86828932905265	2978.761191540733	6343.315986723194	83.13347918159498
DAPLYSINESYN-PWY	460265.9892873856	306632.13213896635	182310.78680681763	407642.12894533854	415901.17425150226	307457.10978405987	322084.6986321751	357312.0225909902	293544.2762019494	291626.3272140655	192325.15899718026	213741.53788418436	396582.52117588365	252387.9751256531	468204.92965661414	108366.63302748444	276052.6191045574	230110.54043974722	314072.7126329202	102257.77228026831	139393.07909197072	264122.3838013266	162562.2104825863	307400.7987963084	291608.22965795634	372978.0844292875	321838.3975960253	282598.03843436536	327331.95964124415	360171.90443459194	7994.734012134122	12757.745385831722	247615.8410299027	403735.923123043	152555.89194849133	131538.29704468546	293256.9851270201	436760.28389494127	343515.0395997391	263712.38470764604	200130.5486897904	186864.92097730574	176128.98249372627	41142.84094112187	202199.72399012247	39876.31896225136	134175.3713283353	154546.30591663395	214194.324508487	277007.1168707947	189446.39927985676	467993.1600971615	222043.76577120484	115052.08703200558	115953.22203159529	159257.57352620456	183580.67283867748	277122.65999157337	241100.52089157572	176982.63310119597	142576.33169224276	167283.4410704643	124377.20878315337	179057.3629289125	200439.59741601042	212695.75384918225	181706.94564414953
DARABCATK12-PWY	7570.836011534105	2561.5121593389576	11673.675700238608	3672.427891374362	1982.4769051533578	423.0016247253977	2604.820761528089	6504.9916016485	16326.732987542211	6263.656177939868	7.286515985914477	8380.563387795879	8849.551561769515	19086.39519915236	3935.6409719219114	446.9146877334214	90.3565544524647	28.127334704369158	137.06159260192572	2191.5352071468483	2851.7049524488525	9813.844296045823	1402.211528722431	2582.156666761199	19185.26761592143	1796.2761758418753	2709.110413432764	5258.830820130334	17424.29357335607	402.42873631379666	559.9100791567308	223.70182972728364	1343.4620414952865	4037.994333913764	3223.4844553900034	420.57860447169645	4262.365287545887	36702.30492311579	2836.318872903803	5674.350305286069	319.4294951126123	26.333730138438874	4165.332856134051	274.3422447297138	3558.911815244881	457.78850752278197	5671.7255786120095	974.4600648958949	25186.86331334299	85.22751223257178	161.99477194735152	251.05823838037605	931.5946535044244	113.38188169306069	23404.609270671557	118.33300973707858	14079.711715816378	0.0	65.68531151996281	3058.224852693943	4733.088699068361	115.5738299172408	4380.855064070776	162.47520272454062	3229.718964965394	9933.200721487898	7116.196908570539
DENITRIFICATION-PWY	4422.593485152684	44.238094129423814	910.3972533370221	5339.575209931086	36706.84528074848	33719.777437597615	30944.33129674246	3426.476918066087	62029.65572527575	9017.492352455562	1488.3995122366814	3363.9118357366965	18810.459712106524	276.70101797706815	33709.99270364814	2347.174283795444	468.63165899603547	3.9785265349550256	1216.3433884738538	980.9183966783523	288.69253467461465	2898.9415444950087	3146.3955907547197	9124.04884810505	12618.010171050626	90118.84408351332	9502.531341845715	9330.05847776256	20272.30069316171	776.3418798511822	0.0	2148.961950248654	9592.900488554787	7688.651353089896	9504.320992075216	147.55455907701062	45792.20857003087	6766.702361271411	29739.809880730612	12916.919354599306	396.350620944876	17.588684266292244	1067.8817898176408	0.0	1640.1682944158556	27.230185468998705	4287.126520662264	834.0380742535181	14904.018171240476	7830.409542739625	23028.562713574374	100033.07484072415	75.37854017290876	12.17123886902039	106.33881624339504	11.388280133396856	491.0067161924643	22.243686731840548	53887.32724339866	9.269350608923437	475.62777461885867	906.313490453836	144.44172669409105	1043.6442254598574	3734.5639631015533	41004.65210254167	31.03052451021508
DENOVOPURINE2-PWY	306086.82248323894	253059.43740377162	185490.07455178833	336940.41796016274	289050.0088732051	364837.419545297	309319.3979917154	378704.5030482452	282477.48237883253	243515.75482010026	174149.74763892742	185573.2241891917	386525.18920809333	127495.8697620164	438527.84585893154	83457.42096357323	92947.62324280605	166459.8528737805	126170.8512106161	125081.47259081458	144095.72320061686	302585.5413236881	158157.0661346909	289462.90952575847	254495.72199940702	277303.91501547623	325239.2050756292	258341.43139690094	204577.1165350861	138108.4302971236	1590.6088802017525	9332.981776089984	200359.1725061514	269677.19003286964	152226.5815555896	85454.08517905025	269537.4452586546	290622.8425657677	307455.85459201934	168997.39599641587	222977.2174123552	70402.65276300236	157061.520224676	66941.09152139809	139237.36004822952	35572.31411829834	120837.47716831545	116040.32767376925	166318.7395408173	113515.29881042763	147084.56015190826	75576.67582686583	19929.552922071212	59055.481510588346	115275.1830435427	27707.44929327418	123141.13029988512	32873.47108701141	199421.8554126386	58668.84771070982	58249.750369119356	66538.55698629431	97804.36387558261	18580.132321222158	169426.84680599367	169032.8916571221	214692.00904993011
DHGLUCONATE-PYR-CAT-PWY	166364.27330157472	212.98762898114262	22197.5171188538	6578.266191848962	7141.191010105393	1321.180672196991	13668.798426612897	4833.747720768834	6849.622537692724	6259.461370655544	320.6326693761184	18227.27876141336	11916.26208106661	3.9231154164941695	2364.2793106542968	4.638267409901036	101.02256924378815	29.842317607150335	0.0	1769.7939345595603	1795.3637636197996	6741.940003230351	4071.6064097946105	3887.5057245789653	4781.883296828971	2292.430848161356	473.72044587269966	576.4905300937451	11402.734490501969	830.5169783392931	0.0	1423.8584467278674	32241.549044842905	89059.8219538555	4383.1873055858	38.66386479404867	8580.006084224528	108855.24522438941	37925.539232476745	779.690847485383	177.89176097755745	15.532433776203732	648.3701171674754	383.1901592128947	229.3832795103811	165.54018071500283	3176.7327867563486	1007.6892461533198	15248.828223473472	58700.39872877305	3788.015998115828	54326.6160702166	151.8307145911236	330.34429491412885	5281.775984957318	56.84528809003864	9543.492618241224	1.827536231884058	2186.992157258443	21.95839387238212	817.3875754683418	54.951865890234124	1.255544374656025	15.563059914810228	6876.718252474526	36262.082940005224	6317.213392945075
